"Id Empenho";"Código Empenho";"Código Empenho Resumido";"Data Emissão";"Código Tipo Documento";"Tipo Documento";"Tipo Empenho";"Espécie Empenho";"Código Órgão Superior";"Órgão Superior";"Código Órgão";"Órgão";"Código Unidade Gestora";"Unidade Gestora";"Código Gestão";"Gestão";"Código Favorecido";"Favorecido";"Observação";"Código Esfera Orçamentária";"Esfera Orçamentária";"Código Tipo Crédito";"Tipo Crédito";"Código Grupo Fonte Recurso";"Grupo Fonte Recurso";"Código Fonte Recurso";"Fonte Recurso";"Código Unidade Orçamentária";"Unidade Orçamentária";"Código Função";"Função";"Código SubFunção";"SubFunção";"Código Programa";"Programa";"Código Ação";"Ação";"Linguagem Cidadã";"Código Subtítulo (Localizador)";"Subtítulo (Localizador)";"Código Plano Orçamentário";"Plano Orçamentário";"Autor Emenda";"Código Categoria de Despesa";"Categoria de Despesa";"Código Grupo de Despesa";"Grupo de Despesa";"Código Modalidade de Aplicação";"Modalidade de Aplicação";"Código Elemento de Despesa";"Elemento de Despesa";"Processo";"Modalidade de Licitação";"Inciso";"Amparo";"Referência de Dispensa ou Inexigibilidade";"Código Convênio";"Contrato de Repasse / Termo de Parceria / Outros";"Valor Original do Empenho";"Valor do Empenho Convertido pra R$";"Valor Utilizado na Conversão"
"43371486";"152005000012018NE000001";"2018NE000001";"01/01/2018";"NE";"Nota de Empenho";"Estimativo";"ORIGINAL";"26000";"MINISTERIO DA EDUCACAO";"26000";"MINISTERIO DA EDUCACAO - UNIDADES COM VÍNCULO";"152005";"INSTITUTO NACIONAL DE EDUCACAO DE SURDOS-RJ";"00001";"TESOURO NACIONAL";"152005";"INSTITUTO NACIONAL DE EDUCACAO DE SURDOS-RJ";"ATENDER DESPESAS COM PAGAMENTO DE APOSENTADORIAS DOS SERVIDORES INATIVOS DO REGIME PROPRIO DE PREVIDENCIA DO SERVIDOR - RPPS.";"2";"Orçamento da Seguridade Social";"A";"INICIAL (LOA)";"1";"Recursos do Tesouro - Exercício Corrente";"00";"RECURSOS ORDINARIOS";"26104";"INSTITUTO NACIONAL DE EDUCACAO DE SURDOS";"09";"PREVIDENCIA SOCIAL";"272";"PREVIDENCIA DO REGIME ESTATUTARIO";"0089";"PREVIDENCIA DE INATIVOS E PENSIONISTAS DA UNIAO";"0181";"APOSENTADORIAS E PENSOES CIVIS DA UNIAO";"Pagamento de Aposentadorias e Pensões";"01810033";"APOSENTADORIAS E PENSOES CIVIS DA UNI - NO ESTADO DO RIO DE";"-1";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"1";"PESSOAL E ENCARGOS SOCIAIS";"90";"APLICACOES DIRETAS";"01";"APOSENT.RPPS, RESER.REMUNER. E REFOR.MILITAR";"23121.002149/2017-17";"Não se Aplica";"-8";"SI";"SEM INFORMACAO";"-1";"SEM INFORMACAO";"31220239,01";"31220239,01";"1,0000"
"46671972";"200346000012018NE000007";"2018NE000007";"01/01/2018";"NE";"Nota de Empenho";"Estimativo";"ORIGINAL";"30000";"MINISTERIO DA JUSTICA E SEGURANçA PUBLICA";"30108";"DEPARTAMENTO DE POLICIA FEDERAL";"200346";"SUPERINTENDENCIA REGIONAL NO ESTADO DA BA";"00001";"TESOURO NACIONAL";"-11";"Informação protegida por sigilo nos termos da legislaçã";"Informação protegida por sigilo nos termos da legislação vigente";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos do Tesouro - Exercício Corrente";"86";"OUTRAS RECEITAS VINCULADAS";"30108";"DEPARTAMENTO DE POLICIA FEDERAL";"06";"SEGURANCA PUBLICA";"181";"POLICIAMENTO";"2081";"JUSTICA, CIDADANIA E SEGURANCA PUBLICA";"2726";"PREVENCAO E REPRESSAO AO TRAFICO ILICITO DE DROGAS E A CRIMES PRATICADOS CONTRA BENS, SERVICOS E INTERESSES DA UNIAO";"";"27260001";"PREVENCAO E REPRESSAO AO TRAFICO ILIC - NACIONAL";"0004";"REPRESSAO AO TRAFICO ILICITO DE DROGAS E ATIVIDADES DE CONTROLE E FISCALIZACAO DE PRODUTOS QUIMICOS";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"14";"DIARIAS - PESSOAL CIVIL";"-8";"Não se Aplica";"-8";"SI";"SEM INFORMACAO";"-1";"SEM INFORMACAO";"18408,00";"18408,00";"1,0000"
"51671637";"173030172022018NE800011";"2018NE800011";"01/01/2018";"NE";"Nota de Empenho";"Estimativo";"ORIGINAL";"25000";"MINISTERIO DA FAZENDA";"25203";"COMISSAO DE VALORES MOBILIARIOS";"173030";"COMISSÃO DE VALORES MOBILIÁRIOS";"17202";"COMISSAO DE VALORES MOBILIARIOS";"01406617000174";"AGENCIA DE INTEGRACAO EMPRESA ESCOLA LTDA";"ADMINISTRACAO DO PROGRAMA DE ESTAGIO - RJ E SP  PROC ORIGEM: 2017PR00011";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos do Tesouro - Exercício Corrente";"74";"TX/MUL.P/PODER DE POLICIA E MUL.PROV.PROC.JUD";"25203";"COMISSAO DE VALORES MOBILIARIOS";"04";"ADMINISTRACAO";"122";"ADMINISTRACAO GERAL";"2110";"PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA FAZENDA";"2000";"ADMINISTRACAO DA UNIDADE";"Administração de unidade";"20000001";"ADMINISTRACAO DA UNIDADE              - NACIONAL";"0000";"ADMINISTRACAO DA UNIDADE - DESPESAS DIVERSAS";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"19957007809201748";"Pregão";"-8";"LEI10520";"ART01    LEI10520/02";"-1";"SEM INFORMACAO";"1079,16";"1079,16";"1,0000"
"49971669";"158134264232018NE800001";"2018NE800001";"01/01/2018";"NE";"Nota de Empenho";"Estimativo";"ORIGINAL";"26000";"MINISTERIO DA EDUCACAO";"26423";"INST.FED.DE EDUC.,CIENC.E TEC.DE SERGIPE";"158134";"INST.FED.DE EDUC.,CIENC.E TEC.DE SERGIPE";"26423";"INST.FED.DE EDUC.,CIENC.E TEC.DE SERGIPE";"110245";"FUNDO DE IMPRENSA NACIONAL/EXEC.ORC.FINANC.";"DESPESAS COM PUBLICACOES NA IMPRENSA NACIONAL NO CORRENTE EXERCICIO, CONTRATO 20/2016 (VIGENCIA: 10/11/2016  A  10/11/2021), INEXIGIBILIDADE DE LICITACAO   21/2016, PROC.23060.001971/2016-33.  PROC ORIGEM: 2016IN00021";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos do Tesouro - Exercício Corrente";"00";"RECURSOS ORDINARIOS";"26423";"INST.FED.DE EDUC.,CIENC.E TEC.DE SERGIPE";"12";"EDUCACAO";"363";"ENSINO PROFISSIONAL";"2080";"EDUCACAO DE QUALIDADE PARA TODOS";"20RL";"FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE EDUCACAO PROFISSIONAL E TECNOLOGICA";"PRONATEC";"20RL0028";"FUNCIONAMENTO DE INSTITUICOES FEDERAI - NO ESTADO DE SERGIPE";"0000";"FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE EDUCACAO PROFISSIONAL E TECNOLOGICA";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"91";"APLICACOES DIRETAS - OPER.INTRA-ORCAMENTARIAS";"39";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDIC";"23060001971201633";"Inexigível";"CP";"LEI8666";"ART25/CP LEI8666/93";"-1";"SEM INFORMACAO";"16666,66";"16666,66";"1,0000"
"49872655";"770200000012018NE000002";"2018NE000002";"01/01/2018";"NE";"Nota de Empenho";"Estimativo";"ORIGINAL";"52000";"MINISTERIO DA DEFESA";"52131";"COMANDO DA MARINHA";"770200";"COMISSAO NAVAL BRASILEIRA EM WASHINGTON";"00001";"TESOURO NACIONAL";"EX8605609";"WASHINGTON GAS";"DESPESAS COM SERVICO DE FORNECIMENTO DE GAS";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos do Tesouro - Exercício Corrente";"00";"RECURSOS ORDINARIOS";"52131";"COMANDO DA MARINHA";"05";"DEFESA NACIONAL";"122";"ADMINISTRACAO GERAL";"2108";"PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA DEFESA";"2000";"ADMINISTRACAO DA UNIDADE";"Administração de unidade";"20000001";"ADMINISTRACAO DA UNIDADE              - NACIONAL";"0001";"MANUTENCAO GERAL";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"-8";"Dispensa de Licitação";"22";"LEI8666";"ART24/22 LEI8666/93";"-1";"SEM INFORMACAO";"1569,55";"500,00";"3,1391"
"51471612";"152005000012018NE000012";"2018NE000012";"01/01/2018";"NE";"Nota de Empenho";"Estimativo";"ORIGINAL";"26000";"MINISTERIO DA EDUCACAO";"26000";"MINISTERIO DA EDUCACAO - UNIDADES COM VÍNCULO";"152005";"INSTITUTO NACIONAL DE EDUCACAO DE SURDOS-RJ";"00001";"TESOURO NACIONAL";"152005";"INSTITUTO NACIONAL DE EDUCACAO DE SURDOS-RJ";"ATENDER DESPESA COM O  PAGAMENTO DO AUXILIO-CRECHE AOS EMPREGADOS - CONTRATO  TEMPORARIO (LEI 8.745/1993).";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos do Tesouro - Exercício Corrente";"00";"RECURSOS ORDINARIOS";"26104";"INSTITUTO NACIONAL DE EDUCACAO DE SURDOS";"12";"EDUCACAO";"331";"PROTECAO E BENEFICIOS AO TRABALHADOR";"2109";"PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA EDUCACAO";"212B";"BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"";"212B0033";"BENEFICIOS OBRIGATORIOS AOS SERVIDORE - NO ESTADO DO RIO DE";"-1";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"04";"CONTRATACAO POR TEMPO DETERMINADO";"23121.002151/2017-88";"Não se Aplica";"-8";"SI";"SEM INFORMACAO";"-1";"SEM INFORMACAO";"21956,40";"21956,40";"1,0000"
"47672590";"170183000012018NE800036";"2018NE800036";"01/01/2018";"NE";"Nota de Empenho";"Estimativo";"ORIGINAL";"25000";"MINISTERIO DA FAZENDA";"25000";"MINISTERIO DA FAZENDA - UNIDADES COM VÍNCULO ";"170183";"DELEGACIA DA RFB EM SANTA MARIA";"00001";"TESOURO NACIONAL";"02016440000162";"RGE SUL DISTRIBUIDORA DE ENERGIA S.A.";"ATENDER DESPESAS COM FORNECIMENTO DE ENERGIA ELETRICA DA ARF/CSL NO EXERCICIO 2018.  PROC ORIGEM: 2013IN00002";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos do Tesouro - Exercício Corrente";"50";"RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS";"25103";"RECEITA FEDERAL DO BRASIL";"04";"ADMINISTRACAO";"122";"ADMINISTRACAO GERAL";"2110";"PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA FAZENDA";"2000";"ADMINISTRACAO DA UNIDADE";"Administração de unidade";"20000001";"ADMINISTRACAO DA UNIDADE              - NACIONAL";"0002";"ADMINISTRACAO DA UNIDADE - RFB";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"11060000054201318";"Inexigível";"CP";"LEI8666";"ART25/CP LEI8666/93";"-1";"SEM INFORMACAO";"1600,00";"1600,00";"1,0000"
"50371704";"159003264132018NE800003";"2018NE800003";"01/01/2018";"NE";"Nota de Empenho";"Estimativo";"ORIGINAL";"26000";"MINISTERIO DA EDUCACAO";"26413";"INST.FED.DE EDUC.,CIENC.E TEC.DO TRIA.MINEIRO";"159003";"INST.FED.TRIANG.MINEIRO/CAMPUS PATOS DE MINAS";"26413";"INST.FED.DE EDUC.,CIENC.E TEC.DO TRIA.MINEIRO";"06981180000116";"CEMIG DISTRIBUICAO S.A";"ATENDER A DEMANDA REFERENTE A FORNECIMENTO DE ENERGIA ELETRICA PARA O IFTM CAMPUS PATOS DE MINAS, NO PERIODO DE 01/01/2018 A 31/12/2018. PROCESSO: 23494.000142/2017-14. DISPENSA: 02/2017.  PROC ORIGEM: 2017DI00002";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos do Tesouro - Exercício Corrente";"00";"RECURSOS ORDINARIOS";"26413";"INST.FED.DE EDUC.,CIENC.E TEC.DO TRIA.MINEIRO";"12";"EDUCACAO";"363";"ENSINO PROFISSIONAL";"2080";"EDUCACAO DE QUALIDADE PARA TODOS";"20RL";"FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE EDUCACAO PROFISSIONAL E TECNOLOGICA";"PRONATEC";"20RL0031";"FUNCIONAMENTO DE INSTITUICOES FEDERAI - NO ESTADO DE MINAS G";"0000";"FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE EDUCACAO PROFISSIONAL E TECNOLOGICA";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"23494000142201717";"Dispensa de Licitação";"22";"LEI8666";"ART24/22 LEI8666/93";"-1";"SEM INFORMACAO";"100,00";"100,00";"1,0000"
"44271814";"152005000012018NE000016";"2018NE000016";"01/01/2018";"NE";"Nota de Empenho";"Estimativo";"ORIGINAL";"26000";"MINISTERIO DA EDUCACAO";"26000";"MINISTERIO DA EDUCACAO - UNIDADES COM VÍNCULO";"152005";"INSTITUTO NACIONAL DE EDUCACAO DE SURDOS-RJ";"00001";"TESOURO NACIONAL";"152005";"INSTITUTO NACIONAL DE EDUCACAO DE SURDOS-RJ";"ATENDER DESPESA COM AUXILIO ALIMENTACAO DE CONTRATOS TEMPORARIOS, CONFORME MENSAGEM SIAPE Nº 553654 DE 24MAI13.";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos do Tesouro - Exercício Corrente";"00";"RECURSOS ORDINARIOS";"26104";"INSTITUTO NACIONAL DE EDUCACAO DE SURDOS";"12";"EDUCACAO";"331";"PROTECAO E BENEFICIOS AO TRABALHADOR";"2109";"PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA EDUCACAO";"212B";"BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"";"212B0033";"BENEFICIOS OBRIGATORIOS AOS SERVIDORE - NO ESTADO DO RIO DE";"-1";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"04";"CONTRATACAO POR TEMPO DETERMINADO";"23121.002151/2017-88";"Não se Aplica";"-8";"SI";"SEM INFORMACAO";"-1";"SEM INFORMACAO";"186864,00";"186864,00";"1,0000"
"47571753";"152005000012018NE000019";"2018NE000019";"01/01/2018";"NE";"Nota de Empenho";"Estimativo";"ORIGINAL";"26000";"MINISTERIO DA EDUCACAO";"26000";"MINISTERIO DA EDUCACAO - UNIDADES COM VÍNCULO";"152005";"INSTITUTO NACIONAL DE EDUCACAO DE SURDOS-RJ";"00001";"TESOURO NACIONAL";"152005";"INSTITUTO NACIONAL DE EDUCACAO DE SURDOS-RJ";"ATENDER DESPESA COM OUTROS BENEFICIOS ASSISTENCIAIS DO SERVIDOR (AUXILIO FUNE RAL E AUXILIO NATALIDADE)";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos do Tesouro - Exercício Corrente";"00";"RECURSOS ORDINARIOS";"26104";"INSTITUTO NACIONAL DE EDUCACAO DE SURDOS";"12";"EDUCACAO";"331";"PROTECAO E BENEFICIOS AO TRABALHADOR";"2109";"PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA EDUCACAO";"212B";"BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"";"212B0033";"BENEFICIOS OBRIGATORIOS AOS SERVIDORE - NO ESTADO DO RIO DE";"-1";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"08";"OUTROS BENEF.ASSIST. DO SERVIDOR E DO MILITAR";"23121.002151/2017-88";"Não se Aplica";"-8";"SI";"SEM INFORMACAO";"-1";"SEM INFORMACAO";"74892,00";"74892,00";"1,0000"
"49771947";"511674572022018NE800004";"2018NE800004";"01/01/2018";"NE";"Nota de Empenho";"Estimativo";"ORIGINAL";"55000";"MINISTERIO DO DESENVOLVIMENTO SOCIAL";"37202";"INSTITUTO NACIONAL DO SEGURO SOCIAL";"511674";"GERÊNCIA EXECUTIVA ITABUNA";"57202";"INSTITUTO NACIONAL DO SEGURO SOCIAL";"15139629000194";"COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA";"ATENDER DESPESAS COM CONSUMO DE ENERGIA ELETRICA NA GEXITA/BA E JURISDICAO,   ATO/DESP. 04-323.1/004 DE 11.01.18, BSL 02/12.01.18, DISPENSA DE LICITACAO    01/2015, PROC.35027.000002/2015-70, CONTRATO  05/2015.  PROC ORIGEM: 2015DI000";"2";"Orçamento da Seguridade Social";"A";"INICIAL (LOA)";"2";"Recursos de Outras Fontes - Exercício Corrente";"50";"RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS";"55201";"INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS";"09";"PREVIDENCIA SOCIAL";"271";"PREVIDENCIA BASICA";"2061";"PREVIDENCIA SOCIAL";"2593";"FUNCIONAMENTO DAS UNIDADES DESCENTRALIZADAS DA PREVIDENCIA SOCIAL";"";"25930001";"FUNCIONAMENTO DAS UNIDADES DESCENTRAL - NACIONAL";"-1";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"35027.000002/2015-70";"Dispensa de Licitação";"22";"LEI8666";"ART24/22 LEI8666/93";"-1";"SEM INFORMACAO";"50130,00";"50130,00";"1,0000"
"49371892";"200346000012018NE800016";"2018NE800016";"01/01/2018";"NE";"Nota de Empenho";"Estimativo";"ORIGINAL";"30000";"MINISTERIO DA JUSTICA E SEGURANçA PUBLICA";"30108";"DEPARTAMENTO DE POLICIA FEDERAL";"200346";"SUPERINTENDENCIA REGIONAL NO ESTADO DA BA";"00001";"TESOURO NACIONAL";"***.797.785-**";"SUELY LUZIA PECANHA ROCHA";"CONSTITUICAO DA NOTA DE EMPENHO VISANDO ATENDER MEMO-SEI Nº1(5195465)-SR/PF/BAREF. A LOCACAO DE IMOVEL PARA: PF/VDC/BA, CONF. DISPENSA Nº 14/15, UG: 200346,E CONTRATO Nº 07/2016-SR/PF/BA.  PROC ORIGEM: 2015DI00014";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos do Tesouro - Exercício Corrente";"00";"RECURSOS ORDINARIOS";"30108";"DEPARTAMENTO DE POLICIA FEDERAL";"06";"SEGURANCA PUBLICA";"122";"ADMINISTRACAO GERAL";"2112";"PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA JUSTICA E S";"2000";"ADMINISTRACAO DA UNIDADE";"Administração de unidade";"20000001";"ADMINISTRACAO DA UNIDADE              - NACIONAL";"-1";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"36";"OUTROS SERVICOS DE TERCEIROS - PESSOA FISICA";"08255009656201501";"Dispensa de Licitação";"10";"LEI8666";"ART24/10 LEI8666/93";"-1";"SEM INFORMACAO";"12985,38";"12985,38";"1,0000"
"43671701";"152005000012018NE000015";"2018NE000015";"01/01/2018";"NE";"Nota de Empenho";"Estimativo";"ORIGINAL";"26000";"MINISTERIO DA EDUCACAO";"26000";"MINISTERIO DA EDUCACAO - UNIDADES COM VÍNCULO";"152005";"INSTITUTO NACIONAL DE EDUCACAO DE SURDOS-RJ";"00001";"TESOURO NACIONAL";"152005";"INSTITUTO NACIONAL DE EDUCACAO DE SURDOS-RJ";"ATENDER DESPESA COM AUXILIO-TRANSPORTE AOS SERVIDORES CIVIS ATIVOS.";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos do Tesouro - Exercício Corrente";"00";"RECURSOS ORDINARIOS";"26104";"INSTITUTO NACIONAL DE EDUCACAO DE SURDOS";"12";"EDUCACAO";"331";"PROTECAO E BENEFICIOS AO TRABALHADOR";"2109";"PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA EDUCACAO";"212B";"BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"";"212B0033";"BENEFICIOS OBRIGATORIOS AOS SERVIDORE - NO ESTADO DO RIO DE";"-1";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"49";"AUXILIO-TRANSPORTE";"23121.002151/2017-88";"Não se Aplica";"-8";"SI";"SEM INFORMACAO";"-1";"SEM INFORMACAO";"195000,00";"195000,00";"1,0000"
"45475474";"170177000012018NE800232";"2018NE800232";"01/01/2018";"NE";"Nota de Empenho";"Estimativo";"ORIGINAL";"25000";"MINISTERIO DA FAZENDA";"25000";"MINISTERIO DA FAZENDA - UNIDADES COM VÍNCULO ";"170177";"SUPERINTENDENCIA REGIONAL DA RFB NA 10A RF";"00001";"TESOURO NACIONAL";"05293074000187";"VMI SISTEMAS DE SEGURANCA LTDA";"EMPENHO PARA 2018 - OPERACAO DE ESCANERS_- ITEM 1:  PORTO XAVIER              ITEM 2: CHUI - ITEM 3: SANTANA DO LIVRAMENTO - ITEM 4: URUGUAIANA  PROC ORIGEM: 2017PR00008";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos do Tesouro - Exercício Corrente";"50";"RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS";"25103";"RECEITA FEDERAL DO BRASIL";"04";"ADMINISTRACAO";"125";"NORMATIZACAO E FISCALIZACAO";"2110";"PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA FAZENDA";"2237";"AUDITORIA E FISCALIZACAO TRIBUTARIA E ADUANEIRA";"";"22370001";"AUDITORIA E FISCALIZACAO TRIBUTARIA E - NACIONAL";"0000";"AUDITORIA E FISCALIZACAO TRIBUTARIA E ADUANEIRA - DESPESAS DIVERSAS";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"11080720253201642";"Pregão";"-8";"LEI10520";"ART01    LEI10520/02";"-1";"SEM INFORMACAO";"4,00";"4,00";"1,0000"
"52771730";"200346000012018NE800015";"2018NE800015";"01/01/2018";"NE";"Nota de Empenho";"Estimativo";"ORIGINAL";"30000";"MINISTERIO DA JUSTICA E SEGURANçA PUBLICA";"30108";"DEPARTAMENTO DE POLICIA FEDERAL";"200346";"SUPERINTENDENCIA REGIONAL NO ESTADO DA BA";"00001";"TESOURO NACIONAL";"-11";"Informação protegida por sigilo nos termos da legislaçã";"Informação protegida por sigilo nos termos da legislação vigente";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos do Tesouro - Exercício Corrente";"74";"TX/MUL.P/PODER DE POLICIA E MUL.PROV.PROC.JUD";"30108";"DEPARTAMENTO DE POLICIA FEDERAL";"06";"SEGURANCA PUBLICA";"181";"POLICIAMENTO";"2081";"JUSTICA, CIDADANIA E SEGURANCA PUBLICA";"2726";"PREVENCAO E REPRESSAO AO TRAFICO ILICITO DE DROGAS E A CRIMES PRATICADOS CONTRA BENS, SERVICOS E INTERESSES DA UNIAO";"";"27260001";"PREVENCAO E REPRESSAO AO TRAFICO ILIC - NACIONAL";"0002";"PREVENCAO E REPRESSAO A CRIMES PRATICADOS CONTRA BENS, SERVICOS E INTERESSES DA UNIAO";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"33";"PASSAGENS E DESPESAS COM LOCOMOCAO";"08255014234201620";"Inexigível";"CP";"LEI8666";"ART25/CP LEI8666/93";"-1";"SEM INFORMACAO";"11654,61";"11654,61";"1,0000"
"47571639";"253033362132018NE800008";"2018NE800008";"01/01/2018";"NE";"Nota de Empenho";"Estimativo";"ORIGINAL";"36000";"MINISTERIO DA SAUDE";"36213";"AGENCIA NACIONAL DE SAUDE SUPLEMENTAR";"253033";"AGENCIA NACIONAL DE SAUDE S. - DF";"36213";"AGENCIA NACIONAL DE SAUDE SUPLEMENTAR";"03467321000199";"ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.";"PAGAMENTO DE DESPESAS COM FORNECIMENTO DE ENERGIA ELETRICA PARA O NUCLEO/MT   DISP. 06/2017 - VIGENCIA 01/01/2018 - PRAZO INDETERMINADO.  PROC ORIGEM: 2017DI00006";"2";"Orçamento da Seguridade Social";"A";"INICIAL (LOA)";"1";"Recursos do Tesouro - Exercício Corrente";"74";"TX/MUL.P/PODER DE POLICIA E MUL.PROV.PROC.JUD";"36213";"AGENCIA NACIONAL DE SAUDE SUPLEMENTAR";"10";"SAUDE";"122";"ADMINISTRACAO GERAL";"2115";"PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA SAUDE";"2000";"ADMINISTRACAO DA UNIDADE";"Administração de unidade";"20000001";"ADMINISTRACAO DA UNIDADE              - NACIONAL";"0000";"ADMINISTRACAO DA UNIDADE";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"33910009106201711";"Dispensa de Licitação";"22";"LEI8666";"ART24/22 LEI8666/93";"-1";"SEM INFORMACAO";"1745,63";"1745,63";"1,0000"
